user_id,user_segment,veg_preference,avg_order_value,order_frequency,preferred_cuisine,city
461,premium,non_veg,766.0608693239373,high,Continental,Bangalore
462,budget,veg,287.8026661039323,low,Desserts,Pune
463,regular,veg,505.00950570276945,low,Pizza,Kolkata
464,regular,non_veg,413.99678853451394,high,Desserts,Kolkata
465,budget,non_veg,128.73928610636995,medium,Chinese,Hyderabad
466,budget,veg,248.49141666854325,medium,Desserts,Chennai
467,budget,non_veg,141.76428748447947,medium,Desserts,Delhi
468,regular,non_veg,583.8621734390451,low,Biryani,Chennai
469,regular,veg,487.21686814720954,high,Continental,Kolkata
470,regular,non_veg,391.2502185028257,high,Chinese,Mumbai
471,regular,non_veg,275.6151883367102,high,Continental,Chennai
472,premium,non_veg,817.8527609080962,medium,Beverages,Mumbai
473,budget,non_veg,370.6307710806458,low,Desserts,Chennai
474,premium,non_veg,917.6906431847036,high,Biryani,Chennai
475,regular,non_veg,426.2304875310359,low,Continental,Hyderabad
476,budget,non_veg,259.61173820976154,low,Continental,Kolkata
477,regular,non_veg,501.9864852012269,high,Biryani,Kolkata
478,regular,non_veg,644.360304818317,low,Pizza,Chennai
479,budget,veg,219.00329062975518,low,Beverages,Delhi
480,regular,non_veg,690.7377583931219,medium,Italian,Kolkata
481,regular,non_veg,382.91639632665056,medium,Biryani,Hyderabad
482,budget,non_veg,281.48499263562917,low,Chinese,Delhi
483,budget,non_veg,329.02703432841867,low,North Indian,Hyderabad
484,premium,non_veg,647.7358712258197,high,Desserts,Chennai
485,regular,non_veg,341.09198838521957,high,South Indian,Delhi
486,budget,non_veg,242.20892628354486,high,Fast Food,Pune
487,budget,non_veg,184.62128080544994,low,Chinese,Delhi
488,budget,non_veg,259.58304458673916,medium,North Indian,Hyderabad
489,budget,non_veg,228.5377789850669,high,Italian,Delhi
490,premium,non_veg,888.282990465608,high,Desserts,Bangalore
491,budget,non_veg,214.16800649738775,medium,Beverages,Delhi
492,budget,non_veg,257.85272907047204,high,South Indian,Pune
493,regular,non_veg,440.77657953667193,high,Italian,Delhi
494,budget,non_veg,270.09129270170007,medium,Italian,Kolkata
495,regular,non_veg,563.7706202714778,medium,Beverages,Chennai
496,regular,veg,484.9594999360297,medium,South Indian,Delhi
497,regular,non_veg,406.32802639594047,medium,Beverages,Chennai
498,premium,veg,790.0801078061266,high,Chinese,Kolkata
499,budget,non_veg,182.79427648184065,medium,Chinese,Kolkata
500,budget,non_veg,169.83697665920252,low,South Indian,Delhi
501,premium,non_veg,1006.8064619395026,medium,Beverages,Pune
502,premium,non_veg,613.2753142672765,high,Desserts,Kolkata
503,budget,veg,272.07107497454626,low,Italian,Mumbai
504,regular,non_veg,363.50493483691736,medium,Beverages,Bangalore
505,regular,veg,431.08796092229665,medium,Beverages,Kolkata
506,premium,non_veg,938.2475167886689,high,Desserts,Pune
507,budget,non_veg,119.78930716864329,medium,Pizza,Chennai
508,budget,non_veg,259.94740733982474,medium,Beverages,Pune
509,regular,non_veg,272.1412415993483,medium,Continental,Mumbai
510,budget,non_veg,265.98259129594885,low,Desserts,Mumbai
511,budget,non_veg,195.63770305685986,low,Chinese,Mumbai
512,budget,veg,195.70874355574074,low,Italian,Hyderabad
513,regular,non_veg,535.3724672257277,high,Chinese,Kolkata
514,budget,non_veg,261.81629513638876,high,Italian,Bangalore
515,premium,non_veg,624.2495212899064,medium,Biryani,Pune
516,regular,non_veg,464.2015412255232,low,Desserts,Bangalore
517,budget,non_veg,282.52250462680695,low,Desserts,Chennai
518,budget,non_veg,174.8459849120091,medium,Desserts,Mumbai
519,budget,non_veg,276.7252824240275,medium,Fast Food,Kolkata
520,premium,non_veg,933.1483138810754,high,Desserts,Kolkata
521,budget,non_veg,231.58873623794543,medium,Continental,Pune
522,premium,non_veg,731.0403902938659,high,Biryani,Hyderabad
523,regular,non_veg,495.4183167189838,medium,South Indian,Delhi
524,budget,non_veg,223.26333762202043,low,Beverages,Bangalore
525,regular,non_veg,527.4131461619365,high,Desserts,Kolkata
526,regular,non_veg,349.8562923494922,medium,Fast Food,Pune
527,budget,non_veg,142.3328540064378,low,Beverages,Chennai
528,regular,non_veg,559.7152711753696,low,Pizza,Hyderabad
529,regular,non_veg,492.61195264046614,high,Biryani,Kolkata
530,premium,veg,772.5212981424316,medium,Continental,Hyderabad
531,budget,non_veg,244.38762665241705,medium,Continental,Mumbai
532,budget,non_veg,285.14768959534337,low,Desserts,Chennai
533,regular,non_veg,399.69194608953444,high,Italian,Delhi
534,regular,non_veg,324.9931510793606,medium,Fast Food,Chennai
535,regular,non_veg,447.2710060360299,high,South Indian,Delhi
536,premium,veg,759.911582836546,high,South Indian,Chennai
537,regular,non_veg,370.2857275593433,medium,South Indian,Bangalore
538,budget,veg,251.8437402093173,medium,Fast Food,Hyderabad
539,premium,non_veg,782.5055101399408,high,Chinese,Kolkata
540,regular,non_veg,377.69122703641375,medium,Fast Food,Chennai
541,premium,veg,1092.300643658223,high,Italian,Delhi
542,budget,veg,222.07426289530565,high,Beverages,Hyderabad
543,budget,non_veg,277.57381376197617,low,Fast Food,Bangalore
544,regular,non_veg,484.0589216400497,medium,North Indian,Pune
545,budget,non_veg,278.6028720857072,low,Beverages,Mumbai
546,regular,veg,443.7808983000689,low,South Indian,Chennai
547,regular,non_veg,481.6540326608632,medium,Italian,Hyderabad
548,budget,non_veg,259.48304385317107,high,North Indian,Delhi
549,regular,non_veg,399.7025229448657,low,Biryani,Delhi
550,budget,non_veg,263.174360766553,low,Continental,Kolkata
551,budget,non_veg,335.2507073603515,medium,South Indian,Bangalore
552,budget,non_veg,234.95983438915357,medium,Chinese,Delhi
553,budget,veg,266.51454315665706,low,Pizza,Chennai
554,budget,non_veg,125.5718869104258,low,Desserts,Mumbai
555,budget,non_veg,265.1909297802438,medium,Continental,Mumbai
556,budget,non_veg,286.0781252563072,medium,Beverages,Bangalore
557,budget,non_veg,222.522143204571,low,Desserts,Bangalore
558,budget,non_veg,292.9793943489901,low,Fast Food,Kolkata
559,budget,veg,225.3438588800114,medium,North Indian,Mumbai
560,premium,veg,1016.5448005203222,low,Beverages,Pune
561,premium,non_veg,885.5919495829296,medium,Continental,Bangalore
562,budget,non_veg,298.40923302664305,medium,Biryani,Bangalore
563,budget,non_veg,274.09330308592456,low,Biryani,Delhi
564,premium,non_veg,882.0897196066951,medium,Beverages,Delhi
565,premium,non_veg,728.7953345544412,high,Continental,Pune
566,regular,non_veg,553.311851539984,medium,Desserts,Kolkata
567,budget,veg,200.609558270599,medium,Biryani,Kolkata
568,budget,non_veg,276.7389272902505,medium,Fast Food,Pune
569,regular,veg,379.0420145250827,low,Italian,Chennai
570,budget,veg,187.0747544662333,low,Biryani,Bangalore
571,budget,veg,301.0691647714699,low,North Indian,Chennai
572,regular,non_veg,658.8442772869926,medium,South Indian,Kolkata
573,budget,non_veg,277.44394219094784,low,North Indian,Mumbai
574,budget,non_veg,360.96006359808894,low,Beverages,Kolkata
575,regular,veg,436.7912994480856,medium,Continental,Delhi
576,regular,non_veg,467.67547933020495,low,Chinese,Bangalore
577,regular,non_veg,478.06364044901363,high,Desserts,Delhi
578,premium,veg,1063.79307262927,medium,Desserts,Hyderabad
579,regular,non_veg,369.99614356023534,medium,Pizza,Bangalore
580,budget,veg,246.82377126923225,low,Fast Food,Delhi
581,budget,veg,257.7304214760389,high,South Indian,Hyderabad
582,budget,non_veg,309.0022684405585,low,Beverages,Kolkata
583,budget,veg,285.2267399551255,medium,Italian,Chennai
584,budget,non_veg,324.4882570034283,low,South Indian,Delhi
585,regular,non_veg,373.6875611732342,low,Desserts,Hyderabad
586,regular,non_veg,474.892909531666,medium,Biryani,Delhi
587,regular,non_veg,557.424723394466,medium,Biryani,Bangalore
588,regular,non_veg,602.6186317361662,medium,North Indian,Chennai
589,budget,non_veg,289.206379543235,medium,Fast Food,Pune
590,regular,non_veg,481.0591258872703,medium,Fast Food,Pune
591,budget,non_veg,212.09573366564,low,Beverages,Mumbai
592,regular,veg,381.26156879093,medium,South Indian,Mumbai
593,budget,non_veg,245.9164484574008,medium,Desserts,Delhi
594,budget,non_veg,277.16897844723786,low,Continental,Chennai
595,regular,veg,511.40256472584804,medium,Biryani,Hyderabad
596,budget,veg,276.419640593386,medium,North Indian,Pune
597,budget,veg,221.91964824809182,medium,Continental,Kolkata
598,regular,non_veg,293.63103146545745,medium,Pizza,Chennai
599,budget,non_veg,266.75290145420587,low,Fast Food,Pune
600,regular,non_veg,481.6155957182778,high,Beverages,Bangalore
601,budget,non_veg,245.13315906686586,low,Italian,Kolkata
602,premium,non_veg,724.4315623844095,high,Continental,Chennai
603,budget,veg,261.97944403620846,low,Biryani,Chennai
604,regular,non_veg,498.4159118932953,high,Continental,Bangalore
605,premium,non_veg,829.0354098880366,high,South Indian,Mumbai
606,regular,non_veg,389.7314152172211,medium,Biryani,Hyderabad
607,premium,non_veg,1027.5420184562968,high,Continental,Kolkata
608,premium,non_veg,1002.6703869891844,high,Fast Food,Mumbai
609,regular,veg,406.23917432430335,high,Pizza,Bangalore
610,premium,veg,958.8115744872214,low,Desserts,Pune
611,regular,veg,525.0286910080948,medium,Pizza,Bangalore
612,regular,non_veg,509.9231947112966,medium,South Indian,Kolkata
613,budget,non_veg,241.04251211682856,low,Italian,Kolkata
614,premium,non_veg,609.7978688924935,high,South Indian,Delhi
615,regular,veg,467.14618412265975,low,Fast Food,Hyderabad
616,regular,veg,419.9618259480229,low,Italian,Delhi
617,premium,non_veg,806.2584066823547,high,Pizza,Chennai
618,budget,non_veg,378.1263829666258,low,Chinese,Kolkata
619,budget,non_veg,331.271592957939,high,Continental,Kolkata
620,budget,non_veg,320.3763228769186,low,North Indian,Kolkata
621,regular,non_veg,429.414056911966,low,Beverages,Pune
622,budget,non_veg,212.67108267298806,high,Italian,Chennai
623,budget,non_veg,164.88933669599942,medium,Pizza,Pune
624,budget,veg,226.85921568302444,low,North Indian,Delhi
625,budget,non_veg,279.7514732917782,low,Fast Food,Hyderabad
626,premium,veg,716.3865420337518,low,Biryani,Kolkata
627,regular,non_veg,473.64178623599327,medium,Pizza,Chennai
628,regular,veg,343.69820084230037,high,North Indian,Chennai
629,budget,non_veg,200.1829158913098,low,Fast Food,Mumbai
630,regular,non_veg,548.3117632976548,high,North Indian,Bangalore
631,premium,non_veg,826.0941724528561,high,Pizza,Kolkata
632,budget,veg,198.04632168041093,low,Desserts,Delhi
633,budget,non_veg,209.92705146351358,medium,Biryani,Bangalore
634,regular,non_veg,483.0810925259757,high,North Indian,Chennai
635,regular,non_veg,414.8803798196235,medium,Italian,Pune
636,premium,non_veg,1202.701135709611,high,Fast Food,Pune
637,budget,non_veg,204.5674852129281,low,South Indian,Pune
638,premium,non_veg,692.7427725550062,high,Pizza,Chennai
639,budget,non_veg,311.9118970323216,medium,Continental,Bangalore
640,budget,non_veg,206.1503702744724,low,Continental,Mumbai
641,premium,veg,900.5150060187729,high,North Indian,Chennai
642,regular,non_veg,586.5817752562049,low,North Indian,Chennai
643,budget,veg,257.10461228101724,high,Biryani,Delhi
644,budget,non_veg,278.73506308326745,low,South Indian,Pune
645,regular,non_veg,567.166231178055,low,Continental,Chennai
646,regular,veg,413.4664046987529,medium,Italian,Mumbai
647,regular,non_veg,384.9167274370037,low,North Indian,Hyderabad
648,premium,non_veg,800.2768932846509,medium,Chinese,Kolkata
649,regular,veg,603.1899916544545,high,Pizza,Kolkata
650,budget,veg,240.3850482985459,medium,Beverages,Mumbai
651,budget,non_veg,192.17320075811352,medium,Continental,Bangalore
652,regular,non_veg,510.58855479572696,medium,Fast Food,Chennai
653,budget,non_veg,237.6624668950562,low,Pizza,Chennai
654,budget,non_veg,226.57155386009,low,Biryani,Kolkata
655,budget,non_veg,219.55580310948307,medium,Continental,Bangalore
656,premium,non_veg,662.4773237389228,high,Italian,Delhi
657,premium,veg,931.4070188794691,high,Beverages,Mumbai
658,budget,veg,323.6335337875491,medium,Beverages,Bangalore
659,budget,non_veg,180.58049296141527,low,Pizza,Kolkata
660,regular,veg,428.27163030631766,medium,South Indian,Chennai
661,budget,veg,310.2997258273408,medium,Beverages,Chennai
662,budget,veg,288.87036763822556,medium,North Indian,Bangalore
663,budget,veg,291.9796772833603,medium,South Indian,Pune
664,premium,non_veg,654.675255267987,medium,North Indian,Kolkata
665,budget,non_veg,208.19465020602,medium,Fast Food,Bangalore
666,budget,non_veg,155.7606820491863,low,Beverages,Hyderabad
667,budget,non_veg,307.6015701404758,low,Fast Food,Chennai
668,premium,non_veg,1073.325342409356,low,South Indian,Kolkata
669,budget,non_veg,212.93033616848714,medium,Italian,Kolkata
670,budget,non_veg,333.0401200968954,medium,Beverages,Pune
671,regular,non_veg,464.8910075846372,medium,Chinese,Bangalore
672,regular,non_veg,382.0559077068287,high,Pizza,Hyderabad
673,budget,non_veg,318.40649038544336,low,Beverages,Chennai
674,budget,non_veg,232.1854852697608,low,Desserts,Kolkata
675,regular,non_veg,308.35663718038063,medium,Fast Food,Pune
676,premium,non_veg,897.9789665870464,high,Pizza,Chennai
677,budget,veg,174.0326962261579,medium,Pizza,Chennai
678,regular,non_veg,166.7844401889431,medium,Continental,Bangalore
679,budget,veg,259.52119449625286,medium,Beverages,Pune
680,premium,non_veg,867.3828081927552,medium,South Indian,Chennai
681,premium,non_veg,734.0055631390135,medium,Chinese,Chennai
682,regular,veg,504.9699418311005,low,Chinese,Bangalore
683,budget,non_veg,270.16501951226405,medium,North Indian,Delhi
684,premium,non_veg,864.1425922377173,medium,Fast Food,Bangalore
685,regular,non_veg,329.7850473923911,low,Italian,Kolkata
686,budget,veg,230.2159644121868,medium,Chinese,Pune
687,budget,non_veg,206.15347746081727,medium,Biryani,Bangalore
688,premium,non_veg,632.7824142925227,medium,Chinese,Delhi
689,budget,non_veg,213.34835022380054,medium,Biryani,Delhi
690,regular,non_veg,631.8061922557824,low,Italian,Delhi
691,regular,non_veg,444.3411511100104,medium,Continental,Delhi
692,premium,veg,982.8456184690494,high,Beverages,Bangalore
693,budget,non_veg,194.02221369557947,low,Fast Food,Hyderabad
694,regular,non_veg,376.0983129978852,medium,Biryani,Mumbai
695,budget,non_veg,133.11225832824232,low,Desserts,Bangalore
696,budget,non_veg,181.66341332585466,low,Italian,Kolkata
697,regular,non_veg,468.6804392477654,medium,Beverages,Hyderabad
698,premium,veg,641.7364237512674,medium,Desserts,Delhi
699,budget,veg,248.04138146968901,medium,Fast Food,Delhi
700,premium,veg,790.6167371017439,high,Desserts,Chennai
701,budget,veg,242.08680592980048,medium,Beverages,Bangalore
702,premium,non_veg,796.1268222427462,medium,Beverages,Bangalore
703,regular,non_veg,692.9144322012153,medium,Biryani,Kolkata
704,regular,veg,580.0313192135593,medium,North Indian,Hyderabad
705,budget,non_veg,244.46673157213354,low,Continental,Hyderabad
706,budget,veg,205.1678886342396,medium,Italian,Delhi
707,budget,non_veg,346.8727448469212,medium,Beverages,Bangalore
708,budget,veg,242.19801166534077,low,Italian,Kolkata
709,regular,non_veg,619.8092906333733,low,Italian,Delhi
710,regular,non_veg,363.4928572828872,low,Fast Food,Delhi
711,budget,non_veg,213.1599147339311,low,Fast Food,Hyderabad
712,budget,non_veg,231.66342259804904,low,Italian,Mumbai
713,budget,veg,210.99004354412688,medium,South Indian,Kolkata
714,budget,non_veg,316.528745201952,high,Chinese,Kolkata
715,budget,non_veg,302.6395778451357,low,Continental,Bangalore
716,regular,non_veg,472.3748319574306,medium,Pizza,Delhi
717,regular,non_veg,444.34701166203195,low,Biryani,Chennai
718,budget,non_veg,230.86406039207213,medium,North Indian,Kolkata
719,premium,non_veg,976.5810197078373,high,Beverages,Mumbai
720,premium,veg,895.6030524313093,medium,South Indian,Delhi
721,regular,non_veg,349.3730645674515,low,Beverages,Hyderabad
722,regular,veg,415.60239285662044,medium,Fast Food,Pune
723,budget,veg,303.6443371496447,low,Desserts,Pune
724,premium,veg,848.8155289150716,high,Pizza,Mumbai
725,budget,veg,240.71912660410396,low,South Indian,Delhi
726,budget,non_veg,233.91468910892831,low,Desserts,Chennai
727,premium,veg,624.874946097946,low,Continental,Hyderabad
728,budget,veg,266.07752565237377,low,South Indian,Delhi
729,premium,non_veg,650.3488140889027,high,Italian,Chennai
730,regular,non_veg,553.6646829419255,medium,South Indian,Pune
731,regular,veg,361.8931663338708,medium,Pizza,Pune
732,budget,non_veg,214.38896181754745,medium,North Indian,Chennai
733,regular,non_veg,470.2289056386289,high,Fast Food,Kolkata
734,premium,non_veg,763.8195875299782,high,Biryani,Pune
735,regular,non_veg,508.39549948781337,low,Biryani,Kolkata
736,regular,non_veg,259.5547759743084,medium,Desserts,Hyderabad
737,regular,non_veg,591.8240354757564,medium,Desserts,Kolkata
738,budget,non_veg,170.55907623398895,low,Biryani,Hyderabad
739,premium,non_veg,786.4438953322338,medium,Continental,Pune
740,budget,non_veg,298.86592580321644,medium,Pizza,Pune
741,budget,veg,292.1415622364216,low,Italian,Bangalore
742,regular,non_veg,570.6480155415054,medium,Chinese,Hyderabad
743,regular,non_veg,562.4695856796895,medium,Continental,Pune
744,regular,veg,523.032700592333,medium,Beverages,Hyderabad
745,budget,non_veg,296.0707090337239,medium,Biryani,Bangalore
746,premium,non_veg,686.9129705950033,medium,Beverages,Kolkata
747,budget,non_veg,348.54321353588995,low,Fast Food,Delhi
748,regular,veg,448.0531300922903,high,Italian,Bangalore
749,regular,non_veg,551.0702164586111,medium,Chinese,Bangalore
750,premium,veg,912.3565916789058,high,Fast Food,Mumbai
751,budget,non_veg,321.29473748122945,low,Fast Food,Hyderabad
752,regular,non_veg,392.09546638318506,medium,Desserts,Delhi
753,budget,veg,249.94266054622682,low,Italian,Bangalore
754,budget,veg,213.89660035021862,low,Beverages,Mumbai
755,regular,non_veg,397.4120324104796,high,Beverages,Chennai
756,regular,veg,467.7750106268031,low,Beverages,Mumbai
